0	1	2	3	4	prediction
FBgn0037141	MFBST.7515	MFBST.7516	0.15997409326424872	0.4433198380566802	0
FBgn0037141	MFBST.7515	MFBST.7522	0.7221297836938436	0.45687952600395	0
FBgn0037141	MFBST.7515	MFBST.7525	0.7872108843537415	0.8838575872796405	1
FBgn0037141	MFBST.7515	MFBST.7528	0.6548977395048439	0.4365548980933596	0
FBgn0037141	MFBST.7515	MFBST.7537	0.32145171743357104	0.4254032258064516	0
FBgn0037143	MFBST.7516	FBgn0236853	0.5725806451612904	0.43762575452716296	0
FBgn0037143	MFBST.7516	FBgn0236855	0.5558755760368663	0.4569948186528498	0
FBgn0037143	MFBST.7516	FBgn0239812	0.38296639629200463	0.7791225416036308	1
FBgn0037143	MFBST.7516	FBgn0276017	0.24179620034542315	0.4857142857142857	0
FBgn0037143	MFBST.7516	MFBST.7522	0.4092867400670177	0.43333333333333335	0
FBgn0037143	MFBST.7516	MFBST.7525	0.4888571428571429	0.4500292226767972	0
FBgn0037143	MFBST.7516	MFBST.7531	0.8429345150172329	0.4485981308411215	0
FBgn0037143	MFBST.7516	MFBST.7537	0.5682997118155619	0.4716024340770791	0
FBgn0037144	FBgn0037144	FBgn0240193	0.4552135966926964	0.4399596367305752	0
FBgn0037144	FBgn0037144	FBgn0276479	0.21096269000460616	0.4759825327510917	0
FBgn0037144	FBgn0037144	MFBST.12958	0.5638859556494192	0.4597378277153558	0
FBgn0037144	FBgn0037144	MFBST.7527	0.8011363636363636	0.9111111111111112	1
FBgn0037144	FBgn0037144	MFBST.7528	0.4625189025707496	0.4908921064922933	0
FBgn0037144	FBgn0037144	MFBST.7529	0.7198391420911529	0.4753258845437616	0
FBgn0037144	FBgn0037144	MFBST.7533	0.5915750915750916	0.4814241486068112	0
FBgn0037146	MFBST.7520	FBgn0239812	0.12964065912249353	0.4655436447166922	0
FBgn0037146	MFBST.7520	FBgn0276017	0.08462455303933254	0.4835680751173709	0
FBgn0037146	MFBST.7520	FBgn0276479	0.09054805401111994	0.4451754385964912	0
FBgn0037146	MFBST.7520	MFBST.7527	0.5073209339137317	0.4606084243369735	0
FBgn0037146	MFBST.7520	MFBST.7528	0.8943952802359882	0.455584872471416	0
FBgn0037146	MFBST.7520	MFBST.7529	0.5872543180464562	0.9300202839756592	1
FBgn0037146	MFBST.7520	MFBST.7530	0.18588469184890652	0.4524064171122994	0
FBgn0037147	MFBST.7522	FBgn0236853	0.4622641509433962	0.463265306122449	0
FBgn0037147	MFBST.7522	FBgn0236855	0.4609895337773549	0.4530443756449948	0
FBgn0037147	MFBST.7522	FBgn0240193	0.4592557701365991	0.4697435897435898	0
FBgn0037147	MFBST.7522	MFBST.12958	0.5433693646190351	0.4662785055798157	0
FBgn0037147	MFBST.7522	MFBST.7530	0.4369668246445498	0.4425162689804773	0
FBgn0037147	MFBST.7522	MFBST.7531	0.9604385128693994	0.8828784119106701	1
FBgn0037147	MFBST.7522	MFBST.7532	0.1816015252621544	0.4671916010498688	0
FBgn0037147	MFBST.7522	MFBST.7534	0.19265617548879352	0.4801980198019802	0
FBgn0037151	MFBST.7527	FBgn0236853	0.8355899419729207	0.7094907407407407	1
FBgn0037151	MFBST.7527	FBgn0236855	0.901322482197355	0.42099322799097066	0
FBgn0037151	MFBST.7527	FBgn0240193	0.8354307841239109	0.7184241019698725	1
FBgn0037151	MFBST.7527	FBgn0276479	0.5077777777777778	0.4726477024070022	0
FBgn0037151	MFBST.7527	MFBST.12958	0.23427964977447602	0.4767836919592298	0
FBgn0037151	MFBST.7527	MFBST.7527	0.3421965317919075	0.4583333333333333	0
FBgn0037151	MFBST.7527	MFBST.7528	0.19184912204639065	0.4406779661016949	0
FBgn0037151	MFBST.7527	MFBST.7531	0.43611248149975335	0.419683257918552	0
FBgn0037151	MFBST.7527	MFBST.7532	0.4173140954495005	0.4547872340425532	0
FBgn0037151	MFBST.7527	MFBST.7533	0.6773211567732116	0.4696629213483146	0
FBgn0037151	MFBST.7527	MFBST.7534	0.4465478841870824	0.45635910224438897	0
FBgn0037151	MFBST.7527	MFBST.7540	0.8322368421052632	0.43346508563899866	0
FBgn0037151	MFBST.7527	MFBST.7541	0.4711751662971175	0.4752941176470588	0
FBgn0037151	MFBST.7527	MFBST.7544	0.8036036036036036	0.4618834080717489	0
FBgn0037156	MFBST.7538	FBgn0236853	0.9151398264223722	0.4446786090621707	0
FBgn0037156	MFBST.7538	FBgn0236855	0.92807881773399	0.4288747346072187	0
FBgn0037156	MFBST.7538	FBgn0275458	0.9251968503937008	0.4148936170212766	0
FBgn0037156	MFBST.7538	FBgn0277184	0.709775967413442	0.4705882352941176	0
FBgn0037156	MFBST.7538	MFBST.7527	0.3634975181366934	0.4632352941176471	0
FBgn0037156	MFBST.7538	MFBST.7528	0.2114508783344177	0.4605128205128205	0
FBgn0037156	MFBST.7538	MFBST.7533	0.7389984825493171	0.4455852156057495	0
FBgn0037156	MFBST.7538	MFBST.7537	0.8271719038817006	0.8960893854748604	1
FBgn0037156	MFBST.7538	MFBST.7540	0.7857868020304568	0.45865633074935397	0
FBgn0037156	MFBST.7538	MFBST.7545	0.8677390527256479	0.4201853759011329	0
FBgn0037156	MFBST.7538	MFBST.7547	0.6727089627391742	0.4491017964071856	0
FBgn0037164	MFBST.7553	FBgn0236845	0.4783269961977186	0.9069952305246424	1
FBgn0037164	MFBST.7553	FBgn0275458	0.38387096774193546	0.4569327731092437	0
FBgn0037164	MFBST.7553	FBgn0277184	0.28095818107998377	0.4653179190751445	0
FBgn0037164	MFBST.7553	MFBST.7540	0.3033843674456084	0.4528552456839309	0
FBgn0037164	MFBST.7553	MFBST.7541	0.17377182298010554	0.4742990654205608	0
FBgn0037164	MFBST.7553	MFBST.7544	0.4425566343042071	0.44972577696526506	0
FBgn0037164	MFBST.7553	MFBST.7545	0.4425566343042071	0.44972577696526506	0
FBgn0037164	MFBST.7553	MFBST.7546	0.5197074360016254	0.4691164972634871	0
FBgn0037164	MFBST.7553	MFBST.7547	0.2710696920583469	0.4439461883408072	0
FBgn0037164	MFBST.7553	MFBST.7548	0.4528301886792453	0.4734042553191489	0
FBgn0037164	MFBST.7553	MFBST.7552	0.3122208688591149	0.44993498049414826	0
FBgn0037164	MFBST.7553	MFBST.7554	0.4588569112282124	0.4726148409893993	0
FBgn0037164	MFBST.7553	MFBST.7555	0.2280487804878049	0.4545454545454545	0
FBgn0037164	MFBST.7553	MFBST.7557	0.14221861032100772	0.5085714285714286	0
FBgn0037164	MFBST.7553	MFBST.7558	0.3334683954619125	0.471445929526124	0
FBgn0037165	MFBST.7554	FBgn0236845	0.6761245674740485	0.5168884339815762	0
FBgn0037165	MFBST.7554	FBgn0275458	0.919921875	0.4182590233545648	0
FBgn0037165	MFBST.7554	FBgn0277184	0.6940822467402207	0.4393063583815029	0
FBgn0037165	MFBST.7554	MFBST.7541	0.4278557114228457	0.4543325526932085	0
FBgn0037165	MFBST.7554	MFBST.7544	0.8884892086330936	0.4665991902834008	0
FBgn0037165	MFBST.7554	MFBST.7546	0.7614252517428349	0.439471007121058	0
FBgn0037165	MFBST.7554	MFBST.7547	0.6760280842527583	0.4258160237388724	0
FBgn0037165	MFBST.7554	MFBST.7548	0.8370307167235495	0.4311926605504587	0
FBgn0037165	MFBST.7554	MFBST.7552	0.7748743718592965	0.4163424124513619	0
FBgn0037165	MFBST.7554	MFBST.7557	0.3544813695871098	0.4488636363636364	0
FBgn0037165	MFBST.7554	MFBST.7558	0.8069306930693071	0.4503067484662577	0
FBgn0037166	MFBST.7549	MFBST.12953	0.6557550158394931	0.46457326892109496	0
FBgn0037166	MFBST.7549	MFBST.12955	0.8496277915632754	0.8837616822429907	1
FBgn0037166	MFBST.7549	MFBST.12956	0.3615263571990559	0.5032644178454843	0
FBgn0037166	MFBST.7549	MFBST.7540	0.4076230809952356	0.4532467532467532	0
FBgn0037166	MFBST.7549	MFBST.7545	0.5728563913729616	0.4554637281910009	0
FBgn0037166	MFBST.7549	MFBST.7552	0.4075251722310546	0.4200260078023407	0
FBgn0037166	MFBST.7549	MFBST.7553	0.2897312412614572	0.4364611260053619	0
FBgn0037166	MFBST.7549	MFBST.7554	0.590215675960021	0.4803921568627451	0
FBgn0037167	MFBST.7555	FBgn0240216	0.4483550114766641	0.4829351535836178	0
FBgn0037167	MFBST.7555	MFBST.12953	0.9259818731117824	0.4510603588907015	0
FBgn0037167	MFBST.7555	MFBST.12955	0.6832797427652733	0.5474509803921569	0
FBgn0037167	MFBST.7555	MFBST.12956	0.25291674906070793	0.8764659890539483	1
FBgn0037167	MFBST.7555	MFBST.7546	0.9153046062407132	0.4496753246753247	0
FBgn0037167	MFBST.7555	MFBST.7553	0.19850885368126747	0.4327073552425665	0
FBgn0037167	MFBST.7555	MFBST.7555	0.4212538226299694	0.4500907441016334	0
FBgn0037176	MFBST.7565	FBgn0236839	0.4099576271186441	0.5090439276485789	0
FBgn0037176	MFBST.7565	FBgn0236845	0.6479166666666667	0.4973204715969989	0
FBgn0037176	MFBST.7565	FBgn0239842	0.6642027455121436	0.4944356120826709	0
FBgn0037176	MFBST.7565	FBgn0239845	0.3774973711882229	0.8997214484679665	1
FBgn0037176	MFBST.7565	MFBST.7553	0.14581388110799876	0.4290288153681964	0
FBgn0037176	MFBST.7565	MFBST.7554	0.8153310104529616	0.4284188034188034	0
FBgn0037176	MFBST.7565	MFBST.7557	0.3728813559322034	0.5198863636363636	0
FBgn0037176	MFBST.7565	MFBST.7558	0.863588667366212	0.4410692588092345	0
FBgn0037176	MFBST.7565	MFBST.7560	0.8160919540229885	0.921361502347418	1
FBgn0037176	MFBST.7565	MFBST.7562	0.451988360814743	0.4817596566523605	0
FBgn0037176	MFBST.7565	MFBST.7563	0.6379853095487933	0.4177631578947368	0
FBgn0037178	FBgn0037178	FBgn0236845	0.3400837988826816	0.4640657084188912	0
FBgn0037178	FBgn0037178	MFBST.7567	0.1277102062400846	0.474120082815735	0
FBgn0037180	MFBST.7566	FBgn0236839	0.7454909819639278	0.6935483870967742	1
FBgn0037180	MFBST.7566	FBgn0239842	0.7275541795665634	0.4361702127659575	0
FBgn0037180	MFBST.7566	FBgn0239845	0.756198347107438	0.412568306010929	0
FBgn0037180	MFBST.7566	MFBST.7557	0.7061224489795919	0.4595375722543353	0
FBgn0037180	MFBST.7566	MFBST.7558	0.5648038049940547	0.4989473684210526	0
FBgn0037180	MFBST.7566	MFBST.7560	0.5005224660397074	0.4864300626304802	0
FBgn0037180	MFBST.7566	MFBST.7562	0.23309002433090026	0.4551148225469729	0
FBgn0037180	MFBST.7566	MFBST.7563	0.7758064516129032	0.4303534303534304	0
FBgn0037180	MFBST.7566	MFBST.7565	0.16109625668449198	0.4647302904564316	0
FBgn0037180	MFBST.7566	MFBST.7566	0.19656019656019652	0.4958333333333334	0
FBgn0037180	MFBST.7566	MFBST.7567	0.12642158159217134	0.4686192468619247	0
FBgn0037180	MFBST.7566	MFBST.7568	0.06856735566642908	0.4760914760914761	0
FBgn0037180	MFBST.7566	MFBST.7569	0.9092627599243857	0.38461538461538464	0
FBgn0037181	FBgn0037181	FBgn0236839	0.2913207547169812	0.5051813471502591	0
FBgn0037181	FBgn0037181	MFBST.7555	0.4212509419743783	0.4472271914132379	0
FBgn0037181	FBgn0037181	MFBST.7566	0.5392798690671031	0.4575113808801214	0
FBgn0037185	FBgn0037185	FBgn0236839	0.21265963353692394	0.4699738903394256	0
FBgn0037185	FBgn0037185	FBgn0239845	0.20233463035019456	0.4642857142857143	0
FBgn0037185	FBgn0037185	MFBST.7560	0.5221483942414175	0.44538706256627786	0
FBgn0037185	FBgn0037185	MFBST.7562	0.8441994247363375	0.4281658148779103	0
FBgn0037185	FBgn0037185	MFBST.7563	0.3359158826784726	0.4810543657331137	0
FBgn0037185	FBgn0037185	MFBST.7565	0.5436955820702999	0.6832740213523132	1
FBgn0037185	FBgn0037185	MFBST.7566	0.7215447154471545	0.4602816901408451	0
FBgn0037185	FBgn0037185	MFBST.7567	0.4682476943346509	0.4693303320202589	0
FBgn0037185	FBgn0037185	MFBST.7568	0.2521677327647477	0.4644870349492672	0
FBgn0037185	FBgn0037185	MFBST.7569	0.2876940133037694	0.4682080924855491	0
FBgn0037185	FBgn0037185	MFBST.7572	0.28437327443401433	0.5106796116504855	0
FBgn0037185	FBgn0037185	MFBST.7574	0.2694013303769401	0.4855967078189301	0
FBgn0037188	MFBST.7572	MFBST.7562	0.5322665267576075	0.4598324297683588	0
FBgn0037188	MFBST.7572	MFBST.7563	0.1612223393045311	0.4591503267973856	0
FBgn0037188	MFBST.7572	MFBST.7565	0.7704960835509138	0.4625550660792952	0
FBgn0037188	MFBST.7572	MFBST.7567	0.9780392156862744	0.9099171344560278	1
FBgn0037188	MFBST.7572	MFBST.7568	0.5342991052407329	0.4702286018075492	0
FBgn0037188	MFBST.7572	MFBST.7578	0.14191506198892112	0.5	0
FBgn0037206	MFBST.7596	MFBST.7586	0.5721370604147881	0.8092986603624901	1
FBgn0037206	MFBST.7596	MFBST.7588	0.9224634470536108	0.4673390970220941	0
FBgn0037206	MFBST.7596	MFBST.7590	0.8002236302646292	0.4666977177456917	0
FBgn0037207	MFBST.7597	FBgn0275628	0.1751937984496124	0.4314159292035398	0
FBgn0037207	MFBST.7597	MFBST.7586	0.4876160990712074	0.4896825396825397	0
FBgn0037207	MFBST.7597	MFBST.7588	0.8173374613003096	0.9090909090909092	1
FBgn0037207	MFBST.7597	MFBST.7590	0.7855421686746988	0.906222611744084	1
FBgn0037207	MFBST.7597	MFBST.7593	0.12043512043512045	0.4709677419354839	0
FBgn0037222	MFBST.7656	FBgn0276123	0.18188567186340016	0.4693877551020408	0
FBgn0037222	MFBST.7656	MFBST.7608	0.34198813056379823	0.4859002169197397	0
FBgn0037222	MFBST.7656	MFBST.7609	0.4353640416047549	0.4522184300341297	0
FBgn0037222	MFBST.7656	MFBST.7612	0.31328878990348924	0.4241706161137441	0
FBgn0037222	MFBST.7656	MFBST.7616	0.9330453563714904	0.4429012345679013	0
FBgn0037255	MFBST.7697	MFBST.7659	0.36156351791530944	0.44144144144144143	0
FBgn0037255	MFBST.7697	MFBST.7664	0.8787549764748461	0.8883855024711697	1
FBgn0037255	MFBST.7697	MFBST.7670	0.9230149133413946	0.4458515283842795	0
FBgn0037255	MFBST.7697	MFBST.7671	0.319983653453208	0.4661558109833972	0
FBgn0037255	MFBST.7697	MFBST.7672	0.4110929853181077	0.4593253968253968	0
FBgn0037260	MFBST.7701	MFBST.7655	0.12429667519181585	0.4732510288065844	0
FBgn0037260	MFBST.7701	MFBST.7659	0.4504321301474327	0.4345372460496614	0
FBgn0037260	MFBST.7701	MFBST.7663	0.2721227621483376	0.4661654135338346	0
FBgn0037260	MFBST.7701	MFBST.7666	0.3614519427402863	0.4681753889674682	0
FBgn0037260	MFBST.7701	MFBST.7669	0.16301579215486497	0.453125	0
FBgn0037260	MFBST.7701	MFBST.7677	0.2425944841675179	0.48	0
FBgn0037261	MFBST.7704	MFBST.7661	0.7791021056813667	0.4441611422743498	0
FBgn0037261	MFBST.7704	MFBST.7669	0.1630707476166583	0.4738461538461538	0
FBgn0037261	MFBST.7704	MFBST.7670	0.7808501857201816	0.8742071881606766	1
FBgn0037261	MFBST.7704	MFBST.7678	0.4572286143071536	0.43326039387308535	0
FBgn0037262	MFBST.7705	MFBST.7663	0.4858962693357598	0.4307116104868914	0
FBgn0037262	MFBST.7705	MFBST.7664	0.3939833272924973	0.46918123275069	0
FBgn0037262	MFBST.7705	MFBST.7666	0.6209677419354839	0.43001443001442996	0
FBgn0037262	MFBST.7705	MFBST.7669	0.3014571948998179	0.4652567975830816	0
FBgn0037262	MFBST.7705	MFBST.7670	0.4634771465185818	0.4599078341013825	0
FBgn0037262	MFBST.7705	MFBST.7671	0.7028003613369467	0.9383033419023136	1
FBgn0037262	MFBST.7705	MFBST.7672	0.8968609865470852	0.44	0
FBgn0037262	MFBST.7705	MFBST.7677	0.4302536231884058	0.4631578947368421	0
FBgn0037262	MFBST.7705	MFBST.7678	0.8119964189794091	0.4233737596471885	0
FBgn0037262	MFBST.7705	MFBST.7682	0.9179170344218888	0.4432692307692308	0
FBgn0037263	MFBST.7705	MFBST.7663	0.4858962693357598	0.4307116104868914	0
FBgn0037263	MFBST.7705	MFBST.7664	0.3939833272924973	0.46918123275069	0
FBgn0037263	MFBST.7705	MFBST.7666	0.6209677419354839	0.43001443001442996	0
FBgn0037263	MFBST.7705	MFBST.7669	0.3014571948998179	0.4652567975830816	0
FBgn0037263	MFBST.7705	MFBST.7670	0.4634771465185818	0.4599078341013825	0
FBgn0037263	MFBST.7705	MFBST.7671	0.7028003613369467	0.9383033419023136	1
FBgn0037263	MFBST.7705	MFBST.7672	0.8968609865470852	0.44	0
FBgn0037263	MFBST.7705	MFBST.7677	0.4302536231884058	0.4631578947368421	0
FBgn0037263	MFBST.7705	MFBST.7678	0.8119964189794091	0.4233737596471885	0
FBgn0037263	MFBST.7705	MFBST.7682	0.9179170344218888	0.4432692307692308	0
FBgn0037290	MFBST.7736	FBgn0277213	0.7101449275362319	0.4448979591836735	0
FBgn0037290	MFBST.7736	MFBST.7696	0.7956521739130434	0.4581056466302368	0
FBgn0037290	MFBST.7736	MFBST.7701	0.8904382470119522	0.8240119313944817	1
FBgn0037290	MFBST.7736	MFBST.7704	0.7416302765647744	0.4543670264965653	0
FBgn0037290	MFBST.7736	MFBST.7705	0.2947801602772363	0.470242468772961	0
FBgn0037292	FBgn0037292	MFBST.7696	0.7850799289520426	0.4615384615384616	0
FBgn0037292	FBgn0037292	MFBST.7701	0.6041807147673635	0.453125	0
FBgn0037292	FBgn0037292	MFBST.7703	0.845708775313404	0.8392246294184721	1
FBgn0037292	FBgn0037292	MFBST.7704	0.8689320388349514	0.4122905027932961	0
FBgn0037292	FBgn0037292	MFBST.7705	0.1931572109138155	0.47645739910313895	0
FBgn0037292	FBgn0037292	MFBST.7708	0.4222431668237512	0.4620535714285714	0
FBgn0037294	MFBST.7741	MFBST.7702	0.8868640850417616	0.4375	0
FBgn0037294	MFBST.7741	MFBST.7704	0.7833461835003855	0.4340551181102362	0
FBgn0037294	MFBST.7741	MFBST.7708	0.5968120018752929	0.4728986645718775	0
FBgn0037294	MFBST.7741	MFBST.7709	0.7114206128133704	0.7713390759592795	1
FBgn0037294	MFBST.7741	MFBST.7717	0.3657834101382488	0.4503937007874016	0
FBgn0037295	MFBST.7740	MFBST.7702	0.4217252396166134	0.4520202020202021	0
FBgn0037295	MFBST.7740	MFBST.7703	0.3529203539823009	0.4744232698094283	0
FBgn0037295	MFBST.7740	MFBST.7704	0.3621179815209666	0.4700686947988224	0
FBgn0037295	MFBST.7740	MFBST.7705	0.6031986168143505	0.4467932640630599	0
FBgn0037295	MFBST.7740	MFBST.7708	0.7468085106382979	0.9211775878442544	1
FBgn0037295	MFBST.7740	MFBST.7709	0.6174709404719971	0.45065601825442103	0
FBgn0037295	MFBST.7740	MFBST.7717	0.7937553709538814	0.4590400577408877	0
FBgn0037301	MFBST.7749	MFBST.7709	0.5184420182944821	0.4661354581673306	0
FBgn0037301	MFBST.7749	MFBST.7717	0.9023164945576332	0.904113826167646	1
FBgn0037301	MFBST.7749	MFBST.7726	0.22841886680510234	0.4675324675324675	0
FBgn0037301	MFBST.7749	MFBST.7727	0.21604024859425866	0.44931506849315067	0
FBgn0037307	MFBST.7754	MFBST.7709	0.5863028953229399	0.4453941120607787	0
FBgn0037307	MFBST.7754	MFBST.7717	0.3008059873344848	0.4411483253588517	0
FBgn0037307	MFBST.7754	MFBST.7726	0.7058279370952821	0.44823066841415465	0
FBgn0037307	MFBST.7754	MFBST.7727	0.6808905380333952	0.4318801089918256	0
FBgn0037354	MFBST.7820	MFBST.9459	0.12687224669603525	0.4583333333333333	0
FBgn0037354	MFBST.7820	MFBST.9461	0.12214411247803166	0.4964028776978418	0
FBgn0037354	MFBST.7820	MFBST.9471	0.06519823788546256	0.5405405405405406	0
FBgn0037354	MFBST.7820	MFBST.9473	0.9118942731277532	0.6618357487922706	1
FBgn0037354	MFBST.7820	MFBST.9474	0.8938596491228069	0.8626104023552502	1
FBgn0037389	MFBST.7858	FBgn0277057	0.42013422818791946	0.463258785942492	0
FBgn0037389	MFBST.7858	MFBST.9506	0.7510288065843621	0.4671232876712329	0
FBgn0037389	MFBST.7858	MFBST.9507	0.7091787439613526	0.5054495912806539	0
FBgn0037389	MFBST.7858	MFBST.9514	0.9100391134289441	0.4011461318051576	0
FBgn0037389	MFBST.7858	MFBST.9515	0.39100160685591856	0.4671232876712329	0
FBgn0037389	MFBST.7858	MFBST.9517	0.7140939597315437	0.4661654135338346	0
FBgn0037389	MFBST.7858	MFBST.9518	0.5964912280701754	0.4457013574660634	0
FBgn0037389	MFBST.7858	MFBST.9519	0.7179487179487181	0.4323308270676692	0
FBgn0037389	MFBST.7858	MFBST.9523	0.621160409556314	0.4519230769230769	0
FBgn0037396	MFBST.7872	MFBST.9507	0.7463450292397661	0.465230166503428	0
FBgn0037396	MFBST.7872	MFBST.9514	0.5263543191800878	0.4700973574408902	0
FBgn0037396	MFBST.7872	MFBST.9515	0.7194013896312133	0.44353640416047546	0
FBgn0037396	MFBST.7872	MFBST.9523	0.7796610169491526	0.8460144927536232	1
FBgn0037420	FBgn0037420	MFBST.9531	0.6424474187380497	0.4583333333333333	0
FBgn0037440	MFBST.7896	MFBST.9544	0.9719055374592834	0.854629241726016	1
FBgn0037440	MFBST.7896	MFBST.9554	0.4825581395348838	0.4457831325301205	0
FBgn0037440	MFBST.7896	MFBST.9559	0.3640149937526031	0.4759725400457666	0
FBgn0037460	MFBST.7918	FBgn0277409	0.3379237288135593	0.4984326018808777	0
FBgn0037460	MFBST.7918	MFBST.8325	0.7746005046257359	0.44408251900108575	0
FBgn0037460	MFBST.7918	MFBST.8332	0.6603174603174603	0.4567307692307692	0
FBgn0037460	MFBST.7918	MFBST.8334	0.7978835978835979	0.4562334217506631	0
FBgn0037460	MFBST.7918	MFBST.9554	0.7912087912087912	0.4508547008547009	0
FBgn0037460	MFBST.7918	MFBST.9559	0.8881987577639752	0.4382284382284382	0
FBgn0037460	MFBST.7918	MFBST.9563	0.8662486938349008	0.42581423401688784	0
FBgn0037460	MFBST.7918	MFBST.9564	0.8231578947368421	0.4923273657289002	0
FBgn0037460	MFBST.7918	MFBST.9566	0.8813025210084033	0.9106078665077472	1
FBgn0037460	MFBST.7918	MFBST.9567	0.8777885548011639	0.687292817679558	1
FBgn0037460	MFBST.7918	MFBST.9569	0.4273972602739726	0.4423076923076923	0
FBgn0037460	MFBST.7918	MFBST.9570	0.2863202545068929	0.4740740740740741	0
FBgn0037460	MFBST.7918	MFBST.9571	0.7210031347962382	0.4884057971014493	0
FBgn0037461	MFBST.7919	FBgn0277409	0.3118279569892473	0.4012539184952978	0
FBgn0037461	MFBST.7919	MFBST.8325	0.8535139712108383	0.4682539682539682	0
FBgn0037461	MFBST.7919	MFBST.8332	0.609375	0.4583333333333333	0
FBgn0037461	MFBST.7919	MFBST.9554	0.8486122792262405	0.4578790882061447	0
FBgn0037461	MFBST.7919	MFBST.9559	0.8493683187560739	0.4496567505720824	0
FBgn0037461	MFBST.7919	MFBST.9563	0.8001930501930502	0.4427020506634499	0
FBgn0037461	MFBST.7919	MFBST.9564	0.7480694980694981	0.4993548387096774	0
FBgn0037461	MFBST.7919	MFBST.9566	0.7929050814956855	0.6880290205562273	1
FBgn0037461	MFBST.7919	MFBST.9567	0.9263862332695983	0.9081527347781218	1
FBgn0037461	MFBST.7919	MFBST.9569	0.461468308253534	0.4555335968379446	0
FBgn0037461	MFBST.7919	MFBST.9570	0.2604878048780488	0.4606741573033708	0
FBgn0037463	MFBST.7940	FBgn0241989	0.8411437648927721	0.8196411709159585	1
FBgn0037463	MFBST.7940	FBgn0241990	0.8701504354711006	0.816196542311192	1
FBgn0037463	MFBST.7940	MFBST.8296	0.7484700122399021	0.4137367130008177	0
FBgn0037463	MFBST.7940	MFBST.8297	0.520259319286872	0.4672897196261682	0
FBgn0037463	MFBST.7940	MFBST.8298	0.5295546558704454	0.4388379204892967	0
FBgn0037463	MFBST.7940	MFBST.8299	0.6022453889334403	0.4394141145139814	0
FBgn0037463	MFBST.7940	MFBST.8300	0.4987912973408542	0.494345718901454	0
FBgn0037463	MFBST.7940	MFBST.8301	0.6495452113429642	0.4332784184514003	0
FBgn0037463	MFBST.7940	MFBST.8303	0.8628005657708628	0.4581967213114754	0
FBgn0037463	MFBST.7940	MFBST.8307	0.3835012594458439	0.4917898193760263	0
FBgn0037463	MFBST.7940	MFBST.8309	0.91435011269722	0.4100246507806081	0
FBgn0037463	MFBST.7940	MFBST.8311	0.8845598845598845	0.3572593800978793	0
FBgn0037463	MFBST.7940	MFBST.8312	0.7617124394184168	0.6256627783669141	1
FBgn0037463	MFBST.7940	MFBST.8313	0.5088996763754046	0.39109697933227344	0
FBgn0037463	MFBST.7940	MFBST.8315	0.4186234817813765	0.4410058027079304	0
FBgn0037463	MFBST.7940	MFBST.8317	0.4692556634304207	0.40344827586206894	0
FBgn0037463	MFBST.7940	MFBST.8318	0.6215139442231076	0.4487179487179487	0
FBgn0037463	MFBST.7940	MFBST.8322	0.4611021069692058	0.4586994727592267	0
FBgn0037466	MFBST.7943	MFBST.8301	0.5669753086419753	0.4697876973326075	0
FBgn0037466	MFBST.7943	MFBST.8305	0.4004929143561306	0.4746153846153846	0
FBgn0037466	MFBST.7943	MFBST.8307	0.963122311001844	0.923739629865986	1
FBgn0037468	MFBST.7945	MFBST.8299	0.5619896065330364	0.429326287978864	0
FBgn0037468	MFBST.7945	MFBST.8301	0.711755233494364	0.4464555052790347	0
FBgn0037468	MFBST.7945	MFBST.8303	0.9174247725682296	0.444698703279939	0
FBgn0037468	MFBST.7945	MFBST.8305	0.912230215827338	0.9085173501577288	1
FBgn0037468	MFBST.7945	MFBST.8307	0.4195583596214511	0.44586466165413535	0
FBgn0037469	MFBST.7947	FBgn0241989	0.9396396396396396	0.43528283796740175	0
FBgn0037469	MFBST.7947	FBgn0241990	0.9154315605928508	0.4571428571428571	0
FBgn0037469	MFBST.7947	MFBST.8291	0.8292011019283747	0.4695459579180509	0
FBgn0037469	MFBST.7947	MFBST.8297	0.5960820895522388	0.4366197183098591	0
FBgn0037469	MFBST.7947	MFBST.8298	0.6022304832713755	0.4768518518518519	0
FBgn0037469	MFBST.7947	MFBST.8300	0.5811567164179104	0.4751203852327448	0
FBgn0037469	MFBST.7947	MFBST.8301	0.572198275862069	0.4595103578154426	0
FBgn0037469	MFBST.7947	MFBST.8303	0.7193593314763231	0.9138431752178122	1
FBgn0037469	MFBST.7947	MFBST.8305	0.7893553223388305	0.4691358024691358	0
FBgn0037469	MFBST.7947	MFBST.8309	0.789039039039039	0.4709800190294957	0
FBgn0037469	MFBST.7947	MFBST.8311	0.7693420101229211	0.40883458646616544	0
FBgn0037469	MFBST.7947	MFBST.8312	0.8580645161290322	0.4425349087003223	0
FBgn0037469	MFBST.7947	MFBST.8313	0.5917602996254682	0.4224683544303797	0
FBgn0037469	MFBST.7947	MFBST.8315	0.4762790697674419	0.44921875	0
FBgn0037469	MFBST.7947	MFBST.8317	0.5358139534883721	0.4305555555555556	0
FBgn0037469	MFBST.7947	MFBST.8318	0.7363045496750232	0.4539722572509458	0
FBgn0037481	MFBST.7966	MFBST.8270	0.8080631025416302	0.4815618221258134	0
FBgn0037481	MFBST.7966	MFBST.8271	0.6755204594400575	0.4718384697130712	0
FBgn0037481	MFBST.7966	MFBST.8272	0.8632124352331606	0.4597839135654262	0
FBgn0037481	MFBST.7966	MFBST.8276	0.8858921161825726	0.4812646370023419	0
